ENL	Mask	Tolerance	Homogeneous_Areas	M_estimator
1	15	5.000		12			1.293260
1	15	5.000		18			1.043942
1	15	5.000		15			1.422119
1	15	5.000		15			0.935304
1	15	5.000		17			0.938494
1	15	5.000		21			0.929272
1	15	5.000		20			1.467343
1	15	5.000		14			1.045103
1	15	5.000		10			1.011367
1	15	5.000		17			1.345181
1	15	5.000		19			1.353690
1	15	5.000		19			1.164931
1	15	5.000		15			1.215872
1	15	5.000		9			1.064128
1	15	5.000		14			1.085964
1	15	5.000		16			1.230518
1	15	5.000		18			1.236924
1	15	5.000		14			1.034986
1	15	5.000		18			1.439943
1	15	5.000		13			1.543835
1	15	5.000		16			1.152041
1	15	5.000		17			1.371113
1	15	5.000		16			1.160039
1	15	5.000		17			1.449144
1	15	5.000		14			1.579436
1	15	5.000		15			1.075372
1	15	5.000		20			1.135312
1	15	5.000		15			1.300198
1	15	5.000		14			1.506415
1	15	5.000		11			1.252978
1	15	5.000		16			1.310091
1	15	5.000		17			1.261860
1	15	5.000		15			1.299364
1	15	5.000		16			1.550997
1	15	5.000		23			1.219562
1	15	5.000		14			0.903294
1	15	5.000		22			1.327370
1	15	5.000		20			1.181956
1	15	5.000		18			1.374897
1	15	5.000		20			1.402975
1	15	5.000		16			1.132394
1	15	5.000		13			0.906675
1	15	5.000		14			1.267435
1	15	5.000		20			1.149242
1	15	5.000		8			1.194620
1	15	5.000		9			1.258243
1	15	5.000		13			1.325443
1	15	5.000		21			1.198874
1	15	5.000		21			1.033856
1	15	5.000		12			1.018127
1	15	5.000		21			1.245142
1	15	5.000		19			1.203378
1	15	5.000		16			1.259238
1	15	5.000		18			0.990420
1	15	5.000		21			1.417775
1	15	5.000		16			1.090428
1	15	5.000		18			1.152418
1	15	5.000		20			1.095932
1	15	5.000		12			0.774905
1	15	5.000		8			1.324441
1	15	5.000		18			1.210948
1	15	5.000		20			1.399529
1	15	5.000		11			1.193162
1	15	5.000		17			1.452299
1	15	5.000		9			1.257485
1	15	5.000		16			1.158225
1	15	5.000		9			1.245480
1	15	5.000		16			1.196556
1	15	5.000		16			1.144886
1	15	5.000		23			1.201371
1	15	5.000		13			0.787050
1	15	5.000		18			1.129228
1	15	5.000		10			0.994951
1	15	5.000		14			1.291953
1	15	5.000		12			1.717907
1	15	5.000		18			1.381829
1	15	5.000		16			1.270350
1	15	5.000		21			1.044906
1	15	5.000		17			1.018062
1	15	5.000		21			1.252995
1	15	5.000		11			1.209700
1	15	5.000		11			0.927394
1	15	5.000		15			1.501763
1	15	5.000		18			1.105420
1	15	5.000		13			1.413099
1	15	5.000		18			1.427303
1	15	5.000		18			1.245773
1	15	5.000		8			1.005690
1	15	5.000		14			1.420825
1	15	5.000		19			0.890414
1	15	5.000		10			1.441961
1	15	5.000		16			1.083683
1	15	5.000		16			1.386031
1	15	5.000		23			1.053023
1	15	5.000		17			1.326489
1	15	5.000		12			1.103763
1	15	5.000		11			1.151383
1	15	5.000		16			0.947728
1	15	5.000		15			1.169586
1	15	5.000		15			1.043842
1	15	10.000		25			1.359701
1	15	10.000		30			1.112103
1	15	10.000		31			1.135690
1	15	10.000		34			1.057212
1	15	10.000		29			1.301583
1	15	10.000		37			1.035384
1	15	10.000		37			1.037513
1	15	10.000		29			1.290767
1	15	10.000		34			1.034859
1	15	10.000		32			1.337035
1	15	10.000		31			1.200902
1	15	10.000		24			1.410239
1	15	10.000		31			1.228125
1	15	10.000		32			1.110270
1	15	10.000		26			1.423210
1	15	10.000		27			0.998797
1	15	10.000		35			1.233948
1	15	10.000		28			0.952966
1	15	10.000		29			1.172878
1	15	10.000		35			1.207214
1	15	10.000		31			1.329697
1	15	10.000		24			1.225228
1	15	10.000		26			1.546357
1	15	10.000		29			1.163763
1	15	10.000		27			0.936934
1	15	10.000		26			1.264918
1	15	10.000		27			1.095480
1	15	10.000		33			1.274810
1	15	10.000		30			1.403052
1	15	10.000		33			1.489092
1	15	10.000		34			1.110341
1	15	10.000		27			1.335688
1	15	10.000		29			1.171494
1	15	10.000		33			1.090072
1	15	10.000		26			1.224450
1	15	10.000		34			1.225512
1	15	10.000		36			1.337160
1	15	10.000		30			1.164279
1	15	10.000		32			1.227416
1	15	10.000		27			1.232220
1	15	10.000		34			1.319459
1	15	10.000		29			1.088449
1	15	10.000		28			1.186914
1	15	10.000		34			1.134525
1	15	10.000		31			1.110015
1	15	10.000		26			1.299734
1	15	10.000		35			1.432045
1	15	10.000		29			1.251884
1	15	10.000		33			1.227999
1	15	10.000		25			1.126088
1	15	10.000		27			1.588151
1	15	10.000		25			1.128694
1	15	10.000		30			1.211076
1	15	10.000		30			1.015729
1	15	10.000		23			1.123347
1	15	10.000		32			1.334828
1	15	10.000		34			1.254631
1	15	10.000		40			1.406971
1	15	10.000		40			1.353018
1	15	10.000		22			1.240907
1	15	10.000		26			1.106169
1	15	10.000		27			0.938838
1	15	10.000		31			1.342577
1	15	10.000		31			1.247531
1	15	10.000		27			1.171616
1	15	10.000		33			1.433423
1	15	10.000		37			1.237186
1	15	10.000		37			1.180339
1	15	10.000		30			1.291331
1	15	10.000		26			1.317773
1	15	10.000		24			1.475643
1	15	10.000		33			1.322796
1	15	10.000		30			1.125131
1	15	10.000		26			1.054691
1	15	10.000		30			1.407741
1	15	10.000		33			1.197587
1	15	10.000		38			1.237507
1	15	10.000		31			1.294894
1	15	10.000		23			1.336648
1	15	10.000		31			1.130325
1	15	10.000		25			1.168916
1	15	10.000		31			1.082280
1	15	10.000		37			1.177399
1	15	10.000		32			1.257518
1	15	10.000		36			1.117362
1	15	10.000		36			1.227539
1	15	10.000		32			1.283454
1	15	10.000		26			1.357142
1	15	10.000		37			1.311361
1	15	10.000		36			1.293283
1	15	10.000		28			1.314151
1	15	10.000		32			1.125390
1	15	10.000		25			1.189829
1	15	10.000		21			1.243430
1	15	10.000		31			1.250365
1	15	10.000		27			1.309217
1	15	10.000		23			1.115706
1	15	10.000		25			1.199577
1	15	10.000		29			1.163667
1	15	10.000		34			1.362698
1	25	5.000		4			0.686739
1	25	5.000		4			1.058822
1	25	5.000		1			1.389900
1	25	5.000		3			0.614600
1	25	5.000		7			1.081159
1	25	5.000		1			0.565999
1	25	5.000		3			1.335723
1	25	5.000		6			1.009474
1	25	5.000		7			1.205735
1	25	5.000		4			1.470723
1	25	5.000		4			1.463788
1	25	5.000		7			0.907930
1	25	5.000		3			1.299075
1	25	5.000		6			1.213770
1	25	5.000		2			1.088246
1	25	5.000		2			1.473889
1	25	5.000		0			NaN
1	25	5.000		10			1.230460
1	25	5.000		4			1.399668
1	25	5.000		3			1.308627
1	25	5.000		4			0.861191
1	25	5.000		5			1.527223
1	25	5.000		4			1.139730
1	25	5.000		6			1.110268
1	25	5.000		6			1.154455
1	25	5.000		2			0.992367
1	25	5.000		3			1.031457
1	25	5.000		7			1.166841
1	25	5.000		6			1.378693
1	25	5.000		4			0.878611
1	25	5.000		3			0.535034
1	25	5.000		3			1.190818
1	25	5.000		4			1.001286
1	25	5.000		7			0.940792
1	25	5.000		8			1.102398
1	25	5.000		1			1.245326
1	25	5.000		5			1.443712
1	25	5.000		5			1.005077
1	25	5.000		4			1.270146
1	25	5.000		2			1.167974
1	25	5.000		3			0.955195
1	25	5.000		5			0.993095
1	25	5.000		2			0.817751
1	25	5.000		5			0.948268
1	25	5.000		3			0.337296
1	25	5.000		5			1.572289
1	25	5.000		4			0.684852
1	25	5.000		4			1.368192
1	25	5.000		5			0.993953
1	25	5.000		2			1.315094
1	25	5.000		5			0.841458
1	25	5.000		4			1.301199
1	25	5.000		4			0.856342
1	25	5.000		6			0.840912
1	25	5.000		3			1.311199
1	25	5.000		6			0.913060
1	25	5.000		4			1.396916
1	25	5.000		7			1.028124
1	25	5.000		4			0.919144
1	25	5.000		7			0.978205
1	25	5.000		3			0.699504
1	25	5.000		6			0.838139
1	25	5.000		4			1.266477
1	25	5.000		3			1.194402
1	25	5.000		6			1.011990
1	25	5.000		6			0.934653
1	25	5.000		3			1.262431
1	25	5.000		8			1.203910
1	25	5.000		3			1.384636
1	25	5.000		5			0.762142
1	25	5.000		1			0.433276
