ENL	Mask	Tolerance	Homogeneous_Areas	M_estimator
1	15	5.000		23			1.203415
1	15	5.000		17			1.033700
1	15	5.000		20			1.063357
1	15	5.000		15			0.971526
1	15	5.000		21			1.001359
1	15	5.000		19			1.082464
1	15	5.000		20			0.833750
1	15	5.000		30			0.629745
1	15	5.000		27			0.998151
1	15	5.000		25			0.826674
1	15	5.000		22			0.892083
1	15	5.000		20			0.873376
1	15	5.000		22			0.895116
1	15	5.000		24			1.188005
1	15	5.000		27			0.731220
1	15	5.000		21			0.785474
1	15	5.000		27			1.079404
1	15	5.000		27			0.791484
1	15	5.000		26			0.868046
1	15	5.000		31			1.051899
1	15	5.000		18			1.080742
1	15	5.000		21			1.091069
1	15	5.000		25			1.195219
1	15	5.000		26			1.022536
1	15	5.000		24			0.727705
1	15	5.000		21			1.031998
1	15	5.000		28			1.083364
1	15	5.000		25			1.032545
1	15	5.000		20			1.329529
1	15	5.000		24			1.154958
1	15	5.000		23			0.902036
1	15	5.000		29			0.826939
1	15	5.000		29			1.042638
1	15	5.000		23			0.766367
1	15	5.000		17			1.013801
1	15	5.000		26			1.059519
1	15	5.000		23			1.041696
1	15	5.000		22			0.923772
1	15	5.000		23			0.769753
1	15	5.000		24			1.078849
1	15	5.000		27			1.062756
1	15	5.000		27			1.263324
1	15	5.000		31			1.219484
1	15	5.000		25			0.865367
1	15	5.000		23			1.022914
1	15	5.000		19			0.788137
1	15	5.000		14			0.812608
1	15	5.000		24			1.047141
1	15	5.000		22			1.021457
1	15	5.000		26			1.004632
1	15	5.000		24			0.970922
1	15	5.000		28			1.049784
1	15	5.000		22			1.108577
1	15	5.000		22			0.824603
1	15	5.000		24			0.909132
1	15	5.000		25			0.955035
1	15	5.000		26			0.784789
1	15	5.000		27			0.656541
1	15	5.000		21			1.137091
1	15	5.000		23			0.973400
1	15	5.000		35			0.869619
1	15	5.000		20			1.071593
1	15	5.000		27			0.801810
1	15	5.000		28			1.111587
1	15	5.000		21			0.923382
1	15	5.000		19			0.909839
1	15	5.000		25			1.048316
1	15	5.000		15			1.108018
1	15	5.000		28			0.914320
1	15	5.000		16			1.023707
1	15	5.000		25			0.731995
1	15	5.000		21			0.814959
1	15	5.000		24			0.945455
1	15	5.000		27			1.214495
1	15	5.000		24			0.844468
1	15	5.000		24			1.016717
1	15	5.000		21			0.999319
1	15	5.000		26			0.793929
